case,backend,step,n_seeds,mean_reward,ci95_lower,ci95_upper
h200-tp4,liger_tp,44,4,0.7656249850988388,0.6404846689840372,0.8907653012136404
h200-tp4,liger_tp,45,4,0.9270833283662796,0.8636050067603919,0.9905616499721673
h200-tp4,liger_tp,46,4,0.7734375,0.6940895827206406,0.8527854172793594
h200-tp4,liger_tp,47,4,0.7734375,0.6225057073593295,0.9243692926406705
h200-tp4,liger_tp,48,4,0.8072916716337204,0.7376230650319524,0.8769602782354884
h200-tp4,liger_tp,49,4,0.8229166567325592,0.6862336934737986,0.9595996199913198
h200-tp4,liger_tp,50,4,0.7447916567325592,0.6495741509341773,0.8400091625309412
h200-tp4,liger_tp,51,4,0.8307291716337204,0.7365998975924768,0.924858445674964
h200-tp4,liger_tp,52,4,0.8645833283662796,0.812167803494416,0.9169988532381432
h200-tp4,liger_tp,53,4,0.8333333283662796,0.7395696048984373,0.9270970518341219
h200-tp4,liger_tp,54,4,0.7604166567325592,0.6031701054443903,0.9176632080207281
h200-tp4,liger_tp,55,4,0.8307291567325592,0.7965583986655231,0.8648999147995953
h200-tp4,liger_tp,56,4,0.8541666716337204,0.7393300230675062,0.9690033201999346
h200-tp4,liger_tp,57,4,0.8697916716337204,0.813176424833613,0.9264069184338278
h200-tp4,liger_tp,58,4,0.8098958432674408,0.6931805506009728,0.9266111359339088
h200-tp4,liger_tp,59,4,0.84375,0.7802716701389764,0.9072283298610236
h200-tp4,liger_tp,60,4,0.8802083283662796,0.7665742068806577,0.9938424498519015
h200-tp4,liger_tp,61,4,0.90625,0.8427716701389764,0.9697283298610236
h200-tp4,liger_tp,62,4,0.9062500149011612,0.8730995167470741,0.9394005130552483
h200-tp4,liger_tp,63,4,0.8489583432674408,0.7547075415106498,0.9432091450242318
h200-tp4,liger_tp,64,4,0.9583333283662796,0.9041988302885663,1.012467826443993
h200-tp4,liger_tp,65,4,0.84375,0.7603231072360401,0.9271768927639599
h200-tp4,liger_tp,66,4,0.9687499850988388,0.9355994869447517,1.001900483252926
h200-tp4,liger_tp,67,4,0.9192708283662796,0.864505617921112,0.9740360388114472
h200-tp4,liger_tp,68,4,0.9557291716337204,0.9009639611885528,1.0104943820788879
h200-tp4,liger_tp,69,4,0.8984375,0.8436722584571346,0.9532027415428654
h200-tp4,liger_tp,70,4,0.8307291567325592,0.8224415677606465,0.8390167457044719
h200-tp4,liger_tp,71,4,0.7786458283662796,0.710472068260948,0.8468195884716112
h200-tp4,liger_tp,72,4,0.9166666567325592,0.8229029332647129,1.0104303802004055
h200-tp4,liger_tp,73,4,0.9270833283662796,0.8636050067603919,0.9905616499721673
h200-tp4,liger_tp,74,4,0.796875,0.7551615661804418,0.8385884338195582
h200-tp4,liger_tp,75,4,0.8333333283662796,0.7395696048984373,0.9270970518341219
h200-tp4,liger_tp,76,4,0.8385416716337204,0.781926452601175,0.8951568906662658
h200-tp4,liger_tp,77,4,0.8125,0.7742211566923121,0.8507788433076879
h200-tp4,liger_tp,78,4,0.8567708283662796,0.8226000818008083,0.8909415749317509
h200-tp4,liger_tp,79,4,0.9895833283662796,0.9564328302121925,1.0227338265203667
h200-tp4,liger_tp,80,4,0.90625,0.8228231072360401,0.9896768927639599
h200-tp4,liger_tp,81,4,0.8072916567325592,0.7490813197743251,0.8655019936907933
h200-tp4,liger_tp,82,4,0.8958333432674408,0.857554445201376,0.9341122413335056
h200-tp4,liger_tp,83,4,0.9557291567325592,0.908120428598776,1.0033378848663423
h200-tp4,liger_tp,84,4,0.8932291716337204,0.8496369935800498,0.936821349687391
h200-tp4,liger_tp,85,4,0.9895833283662796,0.9564328302121925,1.0227338265203667
h200-tp4,liger_tp,86,4,0.7916666865348816,0.7916666865348816,0.7916666865348816
h200-tp4,liger_tp,87,4,0.8307291716337204,0.7586380131005646,0.9028203301668762
h200-tp4,liger_tp,88,4,0.9166666567325592,0.8229029332647129,1.0104303802004055
h200-tp4,liger_tp,89,4,0.8880208283662796,0.8098355872021432,0.966206069530416
h200-tp4,liger_tp,90,4,0.9296875,0.8983111026909035,0.9610638973090965
h200-tp4,liger_tp,91,4,0.9479166567325592,0.8644897765310382,1.0313435369340802
h200-tp4,liger_tp,92,4,0.875,0.8191994483476789,0.9308005516523211
h200-tp4,liger_tp,93,4,0.953125,0.8965097855953852,1.0097402144046148
h200-tp4,liger_tp,94,4,0.9062500149011612,0.8730995167470741,0.9394005130552483
h200-tp4,liger_tp,95,4,0.875,0.820865463202274,0.929134536797726
h200-tp4,liger_tp,96,4,0.8802083283662796,0.7849908308230383,0.9754258259095209
h200-tp4,liger_tp,97,4,0.8958333283662796,0.8295323794802508,0.9621342772523084
h200-tp4,liger_tp,98,4,0.859375,0.82763581855921,0.89111418144079
h200-tp4,liger_tp,99,4,0.8020833432674408,0.7689328925354991,0.8352337939993825
h200-tp4,liger_tp,100,4,0.8854166716337204,0.8522661734796333,0.9185671697878075
h200-tp1,triton,1,4,0.875,0.8648497791904288,0.8851502208095712
h200-tp1,triton,2,4,0.84765625,0.8400435843928216,0.8552689156071784
h200-tp1,triton,3,4,0.83056640625,0.8220080334280762,0.8391247790719238
h200-tp1,triton,4,4,0.81298828125,0.792628452546542,0.833348109953458
h200-tp1,triton,5,4,0.89453125,0.8847033409610507,0.9043591590389493
h200-tp1,triton,6,4,0.8974609375,0.8854242563080438,0.9094976186919562
h200-tp1,triton,7,4,0.84423828125,0.8124048560413157,0.8760717064586843
h200-tp1,triton,8,4,0.86181640625,0.8386460120683557,0.8849868004316443
h200-tp1,triton,9,4,0.84423828125,0.8322350818508338,0.8562414806491662
h200-tp1,triton,10,4,0.86181640625,0.8191752845343868,0.9044575279656132
h200-tp1,triton,11,4,0.85205078125,0.8235244393542016,0.8805771231457984
h200-tp1,triton,12,4,0.90771484375,0.8949322636101489,0.9204974238898511
h200-tp1,triton,13,4,0.89306640625,0.8698960120683557,0.9162368004316443
h200-tp1,triton,14,4,0.85595703125,0.8400339987277577,0.8718800637722423
h200-tp1,triton,15,4,0.86376953125,0.8405991370683557,0.8869399254316443
h200-tp1,triton,16,4,0.896484375,0.8819072301708061,0.9110615198291939
h200-tp1,triton,17,4,0.86572265625,0.8452053023455769,0.8862400101544231
h200-tp1,triton,18,4,0.89111328125,0.8564707731671919,0.9257557893328081
h200-tp1,triton,19,4,0.8447265625,0.8235718123204125,0.8658813126795875
h200-tp1,triton,20,4,0.869140625,0.8424058220088394,0.8958754279911606
h200-tp1,triton,21,4,0.8896484375,0.8660478098801887,0.9132490651198113
h200-tp1,triton,22,4,0.888671875,0.8685306549891114,0.9088130950108886
h200-tp1,triton,23,4,0.87890625,0.8531528774104798,0.9046596225895202
h200-tp1,triton,24,4,0.85986328125,0.8313369393542016,0.8883896231457984
h200-tp1,triton,25,4,0.853515625,0.842167333141583,0.864863916858417
h200-tp1,triton,26,4,0.89208984375,0.8608691480164685,0.9233105394835315
h200-tp1,triton,27,4,0.88134765625,0.853047942308944,0.909647370191056
h200-tp1,triton,28,4,0.8798828125,0.8554773880521412,0.9042882369478588
h200-tp1,triton,29,4,0.8583984375,0.825852375316475,0.890944499683525
h200-tp1,triton,30,4,0.87744140625,0.8685147645654562,0.8863680479345438
h200-tp1,triton,31,4,0.8759765625,0.8579438446387864,0.8940092803612136
h200-tp1,triton,32,4,0.89990234375,0.8868703238974635,0.9129343636025365
h200-tp1,triton,33,4,0.814453125,0.8077393849963705,0.8211668650036295
h200-tp1,triton,34,4,0.888671875,0.8745433655754035,0.9028003844245965
h200-tp1,triton,35,4,0.86669921875,0.8501807283855642,0.8832177091144358
h200-tp1,triton,36,4,0.875,0.8543848040818771,0.8956151959181229
h200-tp1,triton,37,4,0.904296875,0.8711140349273417,0.9374797150726583
h200-tp1,triton,38,4,0.861328125,0.8301461246282502,0.8925101253717498
h200-tp1,triton,39,4,0.84033203125,0.7947707240104863,0.8858933384895137
h200-tp1,triton,40,4,0.91064453125,0.8867894877883181,0.9344995747116819
h200-tp1,triton,41,4,0.86669921875,0.8478161589559031,0.8855822785440969
h200-tp1,triton,42,4,0.88232421875,0.8531285461188185,0.9115198913811815
h200-tp1,triton,43,4,0.87158203125,0.8446821507245532,0.8984819117754468
h200-tp1,triton,44,4,0.83447265625,0.8255460145654562,0.8433992979345438
h200-tp1,triton,45,4,0.93798828125,0.9350127340218187,0.9409638284781813
h200-tp1,triton,46,4,0.8974609375,0.8720220256969832,0.9228998493030168
h200-tp1,triton,47,4,0.880859375,0.8571906357591449,0.9045281142408551
h200-tp1,triton,48,4,0.92626953125,0.8952557686715032,0.9572832938284968
h200-tp1,triton,49,4,0.86865234375,0.848292515046542,0.889012172453458
h200-tp1,triton,50,4,0.8740234375,0.8612094118510338,0.8868374631489662
h200-tp1,triton,51,4,0.8876953125,0.8671583529017539,0.9082322720982461
h200-tp1,triton,52,4,0.9072265625,0.8902989579727496,0.9241541670272504
h200-tp1,triton,53,4,0.8623046875,0.8417677279017539,0.8828416470982461
h200-tp1,triton,54,4,0.93115234375,0.9169386365114622,0.9453660509885378
h200-tp1,triton,55,4,0.85546875,0.8326307531784648,0.8783067468215352
h200-tp1,triton,56,4,0.9208984375,0.9028657196387864,0.9389311553612136
h200-tp1,triton,57,4,0.8876953125,0.8773877145409386,0.8980029104590614
h200-tp1,triton,58,4,0.87109375,0.8417194248452742,0.9004680751547258
h200-tp1,triton,59,4,0.90673828125,0.896469801450877,0.917006761049123
h200-tp1,triton,60,4,0.9091796875,0.8947133970919964,0.9236459779080036
h200-tp1,triton,61,4,0.83642578125,0.8061474199264569,0.8667041425735431
h200-tp1,triton,62,4,0.853515625,0.8436877159610507,0.8633435340389493
h200-tp1,triton,63,4,0.92041015625,0.9044871237277577,0.9363331887722423
h200-tp1,triton,64,4,0.884765625,0.8671849268497798,0.9023463231502202
h200-tp1,triton,65,4,0.8701171875,0.8488107884244653,0.8914235865755347
h200-tp1,triton,66,4,0.90087890625,0.8775699733499729,0.9241878391500271
h200-tp1,triton,67,4,0.91650390625,0.9025185465099838,0.9304892659900162
h200-tp1,triton,68,4,0.8515625,0.8322370553349719,0.8708879446650281
h200-tp1,triton,69,4,0.90283203125,0.8572001136508178,0.9484639488491822
h200-tp1,triton,70,4,0.89892578125,0.8615129740200107,0.9363385884799893
h200-tp1,triton,71,4,0.943359375,0.9119715506090967,0.9747471993909033
h200-tp1,triton,72,4,0.90673828125,0.8827486525541672,0.9307279099458328
h200-tp1,triton,73,4,0.84228515625,0.7989698247978173,0.8856004877021827
h200-tp1,triton,74,4,0.892578125,0.8732526803349719,0.9119035696650281
h200-tp1,triton,75,4,0.90283203125,0.8881722957041847,0.9174917667958153
h200-tp1,triton,76,4,0.9150390625,0.8878860360868294,0.9421920889131706
h200-tp1,triton,77,4,0.87646484375,0.8547283467350514,0.8982013407649486
h200-tp1,triton,78,4,0.90185546875,0.8823022927213289,0.9214086447786711
h200-tp1,triton,79,4,0.89501953125,0.8777389852649705,0.9123000772350295
h200-tp1,triton,80,4,0.88330078125,0.859854128197951,0.906747434302049
h200-tp1,triton,81,4,0.900390625,0.8953155145952144,0.9054657354047856
h200-tp1,triton,82,4,0.8720703125,0.8600336313080438,0.8841069936919562
h200-tp1,triton,83,4,0.9013671875,0.8735118116844508,0.9292225633155492
h200-tp1,triton,84,4,0.92724609375,0.9075289469175247,0.9469632405824753
h200-tp1,triton,85,4,0.92138671875,0.8860996436217925,0.9566737938782075
h200-tp1,triton,86,4,0.88525390625,0.8712685465099838,0.8992392659900162
h200-tp1,triton,87,4,0.91015625,0.8845281987020676,0.9357843012979324
h200-tp1,triton,88,4,0.89208984375,0.8699134404867014,0.9142662470132986
h200-tp1,triton,89,4,0.8974609375,0.88490068006127,0.91002119493873
h200-tp1,triton,90,4,0.90869140625,0.884434847182929,0.932947965317071
h200-tp1,triton,91,4,0.865234375,0.8464153619470929,0.8840533880529071
h200-tp1,triton,92,4,0.87548828125,0.8669299084280762,0.8840466540719238
h200-tp1,triton,93,4,0.892578125,0.8694598968751883,0.9156963531248117
h200-tp1,triton,94,4,0.9052734375,0.8874201541309124,0.9231267208690876
h200-tp1,triton,95,4,0.89306640625,0.8723927273890779,0.9137400851109221
h200-tp1,triton,96,4,0.90234375,0.8912828033091139,0.9134046966908861
h200-tp1,triton,97,4,0.8671875,0.8567248918696989,0.8776501081303011
h200-tp1,triton,98,4,0.90771484375,0.8935011365114622,0.9219285509885378
h200-tp1,triton,99,4,0.90478515625,0.8744006478477858,0.9351696646522142
h200-tp1,triton,100,4,0.888671875,0.8682134509077734,0.9091302990922266
h200-tp1,liger_tp,1,4,0.8759765625,0.8543700585167933,0.8975830664832067
h200-tp1,liger_tp,2,4,0.8232421875,0.8003338114767407,0.8461505635232593
h200-tp1,liger_tp,3,4,0.80712890625,0.7774954109109772,0.8367624015890228
h200-tp1,liger_tp,4,4,0.81982421875,0.7983860068453077,0.8412624306546923
h200-tp1,liger_tp,5,4,0.890625,0.8693942899703436,0.9118557100296564
h200-tp1,liger_tp,6,4,0.89013671875,0.8740127567334988,0.9062606807665012
h200-tp1,liger_tp,7,4,0.8369140625,0.8175054972592704,0.8563226277407296
h200-tp1,liger_tp,8,4,0.865234375,0.8485945127582866,0.8818742372417134
h200-tp1,liger_tp,9,4,0.8642578125,0.8407940012655947,0.8877216237344053
h200-tp1,liger_tp,10,4,0.8505859375,0.8311773722592704,0.8699945027407296
h200-tp1,liger_tp,11,4,0.8427734375,0.8208709402180299,0.8646759347819701
h200-tp1,liger_tp,12,4,0.9169921875,0.8893689438632527,0.9446154311367473
h200-tp1,liger_tp,13,4,0.8916015625,0.8833789438626982,0.8998241811373018
h200-tp1,liger_tp,14,4,0.8642578125,0.8296967205299409,0.8988189044700591
h200-tp1,liger_tp,15,4,0.8583984375,0.8347978098801887,0.8819990651198113
h200-tp1,liger_tp,16,4,0.876953125,0.8451576494474163,0.9087486005525837
h200-tp1,liger_tp,17,4,0.85791015625,0.8341904616450195,0.8816298508549805
h200-tp1,liger_tp,18,4,0.87451171875,0.8532242167061881,0.8957992207938119
h200-tp1,liger_tp,19,4,0.84130859375,0.8234778666544412,0.8591393208455588
h200-tp1,liger_tp,20,4,0.85498046875,0.8146680678166642,0.8952928696833358
h200-tp1,liger_tp,21,4,0.89111328125,0.8771279215099838,0.9050986409900162
h200-tp1,liger_tp,22,4,0.87646484375,0.839571985004747,0.913357702495253
h200-tp1,liger_tp,23,4,0.86865234375,0.853347919373735,0.883956768126265
h200-tp1,liger_tp,24,4,0.86669921875,0.8348657935413157,0.8985326439586843
h200-tp1,liger_tp,25,4,0.85693359375,0.8539580465218187,0.8599091409781813
h200-tp1,liger_tp,26,4,0.90576171875,0.8812411349358922,0.9302823025641078
h200-tp1,liger_tp,27,4,0.900390625,0.8843417167440585,0.9164395332559415
h200-tp1,liger_tp,28,4,0.89306640625,0.8589860857140033,0.9271467267859967
h200-tp1,liger_tp,29,4,0.86474609375,0.839705810680405,0.889786376819595
h200-tp1,liger_tp,30,4,0.87890625,0.8582910540818771,0.8995214459181229
h200-tp1,liger_tp,31,4,0.89111328125,0.8760206930331427,0.9062058694668573
h200-tp1,liger_tp,32,4,0.9169921875,0.8838578958660293,0.9501264791339707
h200-tp1,liger_tp,33,4,0.8291015625,0.8160386975869132,0.8421644274130868
h200-tp1,liger_tp,34,4,0.87841796875,0.8474042061715032,0.9094317313284968
h200-tp1,liger_tp,35,4,0.87890625,0.855927710333049,0.901884789666951
h200-tp1,liger_tp,36,4,0.88525390625,0.8585944764085175,0.9119133360914825
h200-tp1,liger_tp,37,4,0.9072265625,0.8836259348801887,0.9308271901198113
h200-tp1,liger_tp,38,4,0.87451171875,0.8579932283855642,0.8910302091144358
h200-tp1,liger_tp,39,4,0.84423828125,0.823878452546542,0.864598109953458
h200-tp1,liger_tp,40,4,0.9091796875,0.8756589770703898,0.9427003979296102
h200-tp1,liger_tp,41,4,0.86962890625,0.849269077546542,0.889988734953458
h200-tp1,liger_tp,42,4,0.87646484375,0.85104175708805,0.90188793041195
h200-tp1,liger_tp,43,4,0.8740234375,0.8666252563421666,0.8814216186578334
h200-tp1,liger_tp,44,4,0.8583984375,0.8324582181612505,0.8843386568387495
h200-tp1,liger_tp,45,4,0.9296875,0.925292325462445,0.934082674537555
h200-tp1,liger_tp,46,4,0.884765625,0.8706371155754035,0.8988941344245965
h200-tp1,liger_tp,47,4,0.8896484375,0.8680419335167933,0.9112549414832067
h200-tp1,liger_tp,48,4,0.919921875,0.8885340506090967,0.9513096993909033
h200-tp1,liger_tp,49,4,0.86767578125,0.8617927015354372,0.8735588609645628
h200-tp1,liger_tp,50,4,0.88427734375,0.8546438484109772,0.9139108390890228
h200-tp1,liger_tp,51,4,0.89013671875,0.8491118196440092,0.9311616178559908
h200-tp1,liger_tp,52,4,0.8984375,0.8729353858342241,0.9239396141657759
h200-tp1,liger_tp,53,4,0.8525390625,0.8019468042378576,0.9031313207621424
h200-tp1,liger_tp,54,4,0.94677734375,0.9378507020654562,0.9557039854345438
h200-tp1,liger_tp,55,4,0.86962890625,0.8360242590146796,0.9032335534853204
h200-tp1,liger_tp,56,4,0.93310546875,0.9182277326090936,0.9479832048909064
h200-tp1,liger_tp,57,4,0.90185546875,0.8770736729434999,0.9266372645565001
h200-tp1,liger_tp,58,4,0.8720703125,0.8273560264293075,0.9167845985706925
h200-tp1,liger_tp,59,4,0.91162109375,0.8610367908709183,0.9622053966290817
h200-tp1,liger_tp,60,4,0.91455078125,0.8943497060699764,0.9347518564300236
h200-tp1,liger_tp,61,4,0.845703125,0.8272294442764649,0.8641768057235351
h200-tp1,liger_tp,62,4,0.85498046875,0.8248086279371851,0.8851523095628149
h200-tp1,liger_tp,63,4,0.9248046875,0.9003992630521412,0.9492101119478588
h200-tp1,liger_tp,64,4,0.88427734375,0.8725454381327973,0.8960092493672027
h200-tp1,liger_tp,65,4,0.87451171875,0.8469030481787021,0.9021203893212979
h200-tp1,liger_tp,66,4,0.89404296875,0.869002685680405,0.919083251819595
h200-tp1,liger_tp,67,4,0.9208984375,0.8938642432825067,0.9479326317174933
h200-tp1,liger_tp,68,4,0.87353515625,0.8510702673229026,0.8960000451770974
h200-tp1,liger_tp,69,4,0.89892578125,0.8847120740114622,0.9131394884885378
h200-tp1,liger_tp,70,4,0.89892578125,0.8907522533119641,0.9070993091880359
h200-tp1,liger_tp,71,4,0.92724609375,0.9233354585442658,0.9311567289557342
h200-tp1,liger_tp,72,4,0.92041015625,0.8947350377842285,0.9460852747157715
h200-tp1,liger_tp,73,4,0.8515625,0.8075375626580524,0.8955874373419476
h200-tp1,liger_tp,74,4,0.91455078125,0.9020226062581457,0.9270789562418543
h200-tp1,liger_tp,75,4,0.90087890625,0.8440594810161726,0.9576983314838274
h200-tp1,liger_tp,76,4,0.91455078125,0.8710130332831147,0.9580885292168853
h200-tp1,liger_tp,77,4,0.88134765625,0.8528213143542016,0.9098739981457984
h200-tp1,liger_tp,78,4,0.91064453125,0.8931786657991868,0.9281103967008132
h200-tp1,liger_tp,79,4,0.90234375,0.8836966036799783,0.9209908963200217
h200-tp1,liger_tp,80,4,0.89208984375,0.8714161648890779,0.9127635226109221
h200-tp1,liger_tp,81,4,0.90234375,0.8778724538413831,0.9268150461586169
h200-tp1,liger_tp,82,4,0.87744140625,0.8516411951144959,0.9032416173855041
h200-tp1,liger_tp,83,4,0.8974609375,0.8865464998829705,0.9083753751170295
h200-tp1,liger_tp,84,4,0.92236328125,0.9079248374326058,0.9368017250673942
h200-tp1,liger_tp,85,4,0.916015625,0.8966901803349719,0.9353410696650281
h200-tp1,liger_tp,86,4,0.8798828125,0.8724846313421666,0.8872809936578334
h200-tp1,liger_tp,87,4,0.91845703125,0.8879667453010389,0.9489473171989611
h200-tp1,liger_tp,88,4,0.89453125,0.8767683635832504,0.9122941364167496
h200-tp1,liger_tp,89,4,0.9013671875,0.8883043225869132,0.9144300524130868
h200-tp1,liger_tp,90,4,0.90576171875,0.8937585193508338,0.9177649181491662
h200-tp1,liger_tp,91,4,0.85693359375,0.8404151033855642,0.8734520841144358
h200-tp1,liger_tp,92,4,0.87744140625,0.8567677273890779,0.8981150851109221
h200-tp1,liger_tp,93,4,0.89990234375,0.8746062146189288,0.9251984728810712
h200-tp1,liger_tp,94,4,0.89599609375,0.8851185917299873,0.9068735957700127
h200-tp1,liger_tp,95,4,0.89208984375,0.8765764755827062,0.9076032119172938
h200-tp1,liger_tp,96,4,0.8984375,0.8776667154903148,0.9192082845096852
h200-tp1,liger_tp,97,4,0.89013671875,0.8652253440428455,0.9150480934571545
h200-tp1,liger_tp,98,4,0.90625,0.8754837782371147,0.9370162217628853
h200-tp1,liger_tp,99,4,0.89990234375,0.8597499926830995,0.9400546948169005
h200-tp1,liger_tp,100,4,0.8837890625,0.8568742251312927,0.9107038998687073
